pathwayID,entityToCount
R-HSA-9764560,reactome:Complex36
R-HSA-9764560,reactome:Complex34
R-HSA-9764560,reactome:Protein100
R-HSA-9764560,reactome:Protein93
R-HSA-9764560,reactome:Complex39
R-HSA-9764560,reactome:Protein48
R-HSA-9764560,reactome:Protein99
R-HSA-9764560,reactome:Protein109
R-HSA-9764560,reactome:Protein110
R-HSA-9764560,reactome:Complex43
R-HSA-9764560,reactome:Protein69
R-HSA-9764560,reactome:Protein96
R-HSA-9764560,reactome:Protein102
R-HSA-9764560,reactome:Complex56
R-HSA-9764560,reactome:Complex68
R-HSA-9764560,reactome:Complex61
R-HSA-9764560,reactome:Complex67
R-HSA-9764560,reactome:Complex69
R-HSA-9764560,reactome:Protein105
R-HSA-9824856,reactome:Complex7786
R-HSA-9824856,reactome:Complex7787
R-HSA-9824856,
R-HSA-9824856,reactome:Complex7785
R-HSA-9824856,reactome:SmallMolecule2129
R-HSA-5679001,
R-HSA-9662361,
R-HSA-9662361,reactome:Protein2131
R-HSA-9662361,reactome:Complex4730
R-HSA-9662361,reactome:Protein12561
R-HSA-9662361,reactome:SmallMolecule1325
R-HSA-9662361,reactome:Protein12562
R-HSA-9662361,reactome:Protein12563
R-HSA-9662361,reactome:Protein1770
R-HSA-9662361,reactome:SmallMolecule138
R-HSA-9662361,reactome:Complex4732
R-HSA-9662361,reactome:Protein2068
R-HSA-9662361,reactome:Protein2064
R-HSA-9662361,reactome:Protein2072
R-HSA-9662361,reactome:Protein12542
R-HSA-9662361,reactome:Protein12559
R-HSA-9662361,reactome:Protein12560
R-HSA-9662361,reactome:Complex4726
R-HSA-9662361,reactome:Complex4708
R-HSA-9662361,reactome:PhysicalEntity836
R-HSA-9662361,reactome:Protein2211
R-HSA-9662361,reactome:Protein404
R-HSA-9662361,reactome:Protein405
R-HSA-9662361,reactome:PhysicalEntity851
R-HSA-9662361,reactome:Complex4707
R-HSA-9662361,reactome:Protein12518
R-HSA-9662361,reactome:Protein12521
R-HSA-9662361,reactome:Protein12522
R-HSA-9662361,reactome:Protein12520
R-HSA-9662361,reactome:Complex4706
R-HSA-9662361,reactome:Protein12513
R-HSA-9662361,reactome:Protein12512
R-HSA-9662361,reactome:Protein12508
R-HSA-9662361,reactome:Protein12519
R-HSA-9662361,reactome:Protein12515
R-HSA-9662361,reactome:Protein12510
R-HSA-9662361,reactome:Protein12516
R-HSA-9662361,reactome:Protein3902
R-HSA-9662361,reactome:Protein12514
R-HSA-9662361,reactome:Protein12517
R-HSA-9662361,reactome:Protein12509
R-HSA-9662361,reactome:Protein1780
R-HSA-9662361,reactome:Protein12424
R-HSA-9662361,reactome:Protein3914
R-HSA-9662361,reactome:Protein12511
R-HSA-9662361,reactome:Complex4727
R-HSA-9662361,reactome:Protein12527
R-HSA-9662361,reactome:Protein12557
R-HSA-9662361,reactome:Protein12530
R-HSA-9662361,reactome:Protein12531
R-HSA-9662361,reactome:Protein12528
R-HSA-9662361,reactome:Protein12525
R-HSA-9662361,reactome:Protein12523
R-HSA-9662361,reactome:Protein12529
R-HSA-9662361,reactome:Protein12524
R-HSA-9662361,reactome:Protein397
R-HSA-9662361,reactome:Protein12558
R-HSA-9662361,reactome:Protein12526
R-HSA-9662361,reactome:Complex4714
R-HSA-9662361,reactome:Protein12541
R-HSA-9662361,reactome:Protein12540
R-HSA-9662361,reactome:Protein12536
R-HSA-9662361,reactome:Protein12539
R-HSA-9662361,reactome:Complex4710
R-HSA-9662361,reactome:Protein12533
R-HSA-9662361,reactome:Protein12532
R-HSA-9662361,reactome:Complex4711
R-HSA-9662361,reactome:Complex4712
R-HSA-9662361,reactome:Protein12534
R-HSA-9662361,reactome:Complex4713
R-HSA-9662361,reactome:Protein12535
R-HSA-372790,reactome:Complex882
R-HSA-372790,reactome:Protein2023
R-HSA-372790,reactome:SmallMolecule75
R-HSA-372790,reactome:Protein23287
R-HSA-372790,reactome:SmallMolecule37
R-HSA-372790,
R-HSA-372790,reactome:Protein23256
R-HSA-372790,reactome:Protein23257
R-HSA-372790,reactome:SmallMolecule250
R-HSA-372790,reactome:Protein2028
R-HSA-372790,reactome:Complex883
R-HSA-372790,reactome:Complex4259
R-HSA-372790,reactome:Complex890
R-HSA-372790,reactome:SmallMolecule251
R-HSA-372790,reactome:Complex873
R-HSA-372790,reactome:Protein2000
R-HSA-372790,reactome:Protein1987
R-HSA-372790,reactome:Complex9124
R-HSA-372790,reactome:Complex4262
R-HSA-372790,reactome:Complex7748
R-HSA-372790,reactome:Protein20725
R-HSA-372790,reactome:Complex2591
R-HSA-372790,reactome:Protein5165
R-HSA-372790,reactome:Complex8974
R-HSA-372790,reactome:Complex8893
R-HSA-372790,reactome:Complex8910
R-HSA-372790,reactome:Complex8915
R-HSA-372790,reactome:Complex8919
R-HSA-372790,reactome:Complex9053
R-HSA-372790,reactome:Complex9036
R-HSA-372790,reactome:Complex8979
R-HSA-372790,reactome:Complex9125
R-HSA-372790,reactome:Complex9005
R-HSA-372790,reactome:Complex7710
R-HSA-372790,reactome:Complex9035
R-HSA-372790,reactome:Complex8945
R-HSA-372790,reactome:Complex9047
R-HSA-372790,reactome:Complex8896
R-HSA-372790,reactome:Complex9065
R-HSA-372790,reactome:Complex8914
R-HSA-372790,reactome:Complex8918
R-HSA-372790,reactome:Complex9030
R-HSA-372790,reactome:Complex9055
R-HSA-372790,reactome:Complex881
R-HSA-372790,reactome:Complex9026
R-HSA-372790,reactome:Complex8900
R-HSA-372790,reactome:Complex9043
R-HSA-372790,reactome:Complex9052
R-HSA-372790,reactome:Complex9034
R-HSA-372790,reactome:Complex8905
R-HSA-372790,reactome:Complex4750
R-HSA-372790,reactome:Complex8926
R-HSA-372790,reactome:Complex9046
R-HSA-372790,reactome:Complex8912
R-HSA-372790,reactome:Complex8956
R-HSA-372790,reactome:Complex8975
R-HSA-372790,reactome:Complex9108
R-HSA-372790,reactome:Complex9060
R-HSA-372790,reactome:Complex8971
R-HSA-372790,reactome:Complex9068
R-HSA-372790,reactome:Complex8904
R-HSA-372790,reactome:Complex8908
R-HSA-372790,reactome:Complex8924
R-HSA-372790,reactome:Complex8898
R-HSA-372790,reactome:Complex9042
R-HSA-372790,reactome:Complex8976
R-HSA-372790,reactome:Complex8917
R-HSA-372790,reactome:Complex8909
R-HSA-372790,reactome:Complex8925
R-HSA-372790,reactome:Complex9105
R-HSA-372790,reactome:Complex9063
R-HSA-372790,reactome:Complex8947
R-HSA-372790,reactome:Complex4355
R-HSA-372790,reactome:Complex8955
R-HSA-372790,reactome:Complex8978
R-HSA-372790,reactome:Complex9109
R-HSA-372790,reactome:Complex8996
R-HSA-372790,reactome:Complex8903
R-HSA-372790,reactome:Complex9066
R-HSA-372790,reactome:Complex8907
R-HSA-372790,reactome:Complex8916
R-HSA-372790,reactome:Complex9049
R-HSA-372790,reactome:Complex9126
R-HSA-372790,reactome:Complex9006
R-HSA-372790,reactome:Complex8957
R-HSA-372790,reactome:Complex8968
R-HSA-372790,reactome:Complex9045
R-HSA-372790,reactome:Complex8902
R-HSA-372790,reactome:Complex8906
R-HSA-372790,reactome:Complex8977
R-HSA-372790,reactome:Complex9048
R-HSA-372790,reactome:Complex4257
R-HSA-372790,reactome:Complex8920
R-HSA-372790,reactome:Protein23106
R-HSA-372790,reactome:SmallMolecule1304
R-HSA-372790,reactome:Complex9131
R-HSA-372790,reactome:Protein23268
R-HSA-372790,reactome:Complex9056
R-HSA-372790,reactome:Complex9130
R-HSA-372790,reactome:Complex9133
R-HSA-372790,reactome:Complex9134
R-HSA-372790,reactome:Complex888
R-HSA-372790,reactome:Protein2036
R-HSA-372790,reactome:Complex885
R-HSA-372790,reactome:Complex9147
R-HSA-372790,reactome:Protein5526
R-HSA-372790,reactome:Protein23297
R-HSA-372790,reactome:Protein1912
R-HSA-372790,reactome:SmallMolecule248
R-HSA-372790,reactome:Complex826
R-HSA-372790,reactome:Protein1920
R-HSA-372790,reactome:Protein1916
R-HSA-372790,reactome:Protein1859
R-HSA-372790,reactome:Protein1923
R-HSA-372790,reactome:SmallMolecule100
R-HSA-372790,reactome:Protein1860
R-HSA-372790,reactome:Complex9152
R-HSA-372790,reactome:Complex9154
R-HSA-372790,reactome:Complex9153
R-HSA-372790,reactome:Complex9156
R-HSA-372790,reactome:Complex9158
R-HSA-372790,reactome:Complex9157
R-HSA-372790,reactome:Protein23252
R-HSA-372790,reactome:Complex785
R-HSA-372790,reactome:Protein23304
R-HSA-372790,reactome:Protein1941
R-HSA-372790,reactome:Complex832
R-HSA-372790,reactome:SmallMolecule249
R-HSA-372790,reactome:Protein1931
R-HSA-372790,reactome:Protein1943
R-HSA-372790,reactome:Protein1936
R-HSA-372790,reactome:Protein1933
R-HSA-372790,reactome:Protein1944
R-HSA-372790,reactome:Complex833
R-HSA-372790,reactome:Protein1932
R-HSA-372790,reactome:Protein1940
R-HSA-372790,reactome:Protein1939
R-HSA-372790,reactome:Complex830
R-HSA-372790,reactome:Protein1865
R-HSA-372790,reactome:Complex835
R-HSA-372790,reactome:Protein1863
R-HSA-372790,reactome:Protein1852
R-HSA-372790,reactome:Complex764
R-HSA-372790,reactome:Complex786
R-HSA-372790,reactome:Protein1861
R-HSA-372790,reactome:Protein11094
R-HSA-372790,reactome:SmallMolecule1035
R-HSA-372790,reactome:Complex1065
R-HSA-372790,reactome:Complex1066
R-HSA-372790,reactome:SmallMolecule327
R-HSA-372790,reactome:Complex1071
R-HSA-372790,reactome:SmallMolecule328
R-HSA-372790,reactome:Protein2429
R-HSA-372790,reactome:Complex1069
R-HSA-372790,reactome:Complex1067
R-HSA-372790,reactome:Complex1068
R-HSA-372790,reactome:Complex884
R-HSA-372790,reactome:Protein23291
R-HSA-372790,reactome:Protein22777
R-HSA-372790,reactome:Complex9141
R-HSA-372790,reactome:Complex9139
R-HSA-372790,reactome:Complex9140
R-HSA-372790,reactome:Complex9144
R-HSA-372790,reactome:Protein23293
R-HSA-372790,reactome:Complex9146
R-HSA-372790,reactome:Protein23308
R-HSA-372790,reactome:Protein1917
R-HSA-372790,reactome:SmallMolecule1784
R-HSA-372790,reactome:Protein23328
R-HSA-372790,reactome:SmallMolecule16
R-HSA-372790,reactome:Complex9168
R-HSA-372790,reactome:Protein23332
R-HSA-372790,reactome:Protein11100
R-HSA-372790,reactome:Protein11096
R-HSA-372790,reactome:Protein5176
R-HSA-372790,reactome:Complex9164
R-HSA-372790,reactome:SmallMolecule48
R-HSA-372790,reactome:Protein8528
R-HSA-372790,reactome:SmallMolecule581
R-HSA-372790,reactome:Protein23322
R-HSA-372790,reactome:SmallMolecule374
R-HSA-372790,reactome:Protein11206
R-HSA-372790,reactome:Complex9171
R-HSA-372790,reactome:Complex9170
R-HSA-372790,reactome:PhysicalEntity1266
R-HSA-372790,reactome:Protein23335
R-HSA-372790,reactome:Complex9177
R-HSA-372790,reactome:Protein23333
R-HSA-372790,reactome:Complex9174
R-HSA-372790,reactome:Complex4269
R-HSA-372790,reactome:Protein23338
R-HSA-372790,reactome:SmallMolecule239
R-HSA-372790,reactome:Protein11187
R-HSA-372790,reactome:Protein11082
R-HSA-372790,reactome:SmallMolecule331
R-HSA-372790,reactome:SmallMolecule330
R-HSA-372790,reactome:Complex1074
R-HSA-372790,reactome:Protein2431
R-HSA-372790,reactome:Protein11210
R-HSA-372790,reactome:Complex4265
R-HSA-372790,reactome:Protein23345
R-HSA-372790,reactome:Protein23254
R-HSA-372790,reactome:Complex74
R-HSA-372790,reactome:Complex73
R-HSA-372790,reactome:Complex2187
R-HSA-372790,reactome:Protein10097
R-HSA-372790,reactome:Protein1878
R-HSA-372790,reactome:Complex4806
R-HSA-372790,reactome:Protein11198
R-HSA-372790,reactome:Protein375
R-HSA-372790,reactome:Complex9197
R-HSA-372790,reactome:Complex9198
R-HSA-372790,reactome:Protein3654
R-HSA-372790,reactome:Protein3646
R-HSA-372790,reactome:Protein22861
R-HSA-372790,reactome:Protein23336
R-HSA-372790,reactome:Complex9189
R-HSA-372790,reactome:SmallMolecule246
R-HSA-372790,reactome:Complex3338
R-HSA-372790,reactome:Complex9039
R-HSA-372790,reactome:Complex8954
R-HSA-372790,reactome:Complex9031
R-HSA-372790,reactome:Complex8980
R-HSA-372790,reactome:Complex9044
R-HSA-372790,reactome:Complex8999
R-HSA-372790,reactome:Complex8951
R-HSA-372790,reactome:Complex4263
R-HSA-372790,reactome:Complex8936
R-HSA-372790,reactome:Complex8928
R-HSA-372790,reactome:Complex8973
R-HSA-372790,reactome:Complex8958
R-HSA-372790,reactome:Complex9107
R-HSA-372790,reactome:Complex8953
R-HSA-372790,reactome:Complex8927
R-HSA-372790,reactome:Complex8949
R-HSA-372790,reactome:Complex8931
R-HSA-372790,reactome:Complex9010
R-HSA-372790,reactome:Complex9038
R-HSA-372790,reactome:Complex9181
R-HSA-372790,reactome:Complex9061
R-HSA-372790,reactome:Complex3339
R-HSA-372790,reactome:Complex9024
R-HSA-372790,reactome:Complex9059
R-HSA-372790,reactome:Complex9183
R-HSA-372790,reactome:Complex9182
R-HSA-372790,reactome:Complex8960
R-HSA-372790,reactome:Complex8959
R-HSA-372790,reactome:Complex8952
R-HSA-372790,reactome:Complex9064
R-HSA-372790,reactome:Complex8946
R-HSA-372790,reactome:Complex9037
R-HSA-372790,reactome:Complex8984
R-HSA-372790,reactome:Complex8930
R-HSA-372790,reactome:Complex9016
R-HSA-372790,reactome:Complex8972
R-HSA-372790,reactome:Complex9092
R-HSA-372790,reactome:Complex9058
R-HSA-372790,reactome:Complex9033
R-HSA-372790,reactome:Complex9015
R-HSA-372790,reactome:Complex9013
R-HSA-372790,reactome:Complex8911
R-HSA-372790,reactome:Complex9041
R-HSA-372790,reactome:Complex8929
R-HSA-372790,reactome:Complex8897
R-HSA-372790,reactome:Complex9057
R-HSA-372790,reactome:Complex9051
R-HSA-372790,reactome:Complex9040
R-HSA-372790,reactome:Complex8938
R-HSA-372790,reactome:Complex8948
R-HSA-372790,reactome:Complex3385
R-HSA-372790,reactome:Complex4271
R-HSA-372790,reactome:Complex9027
R-HSA-372790,reactome:Complex8950
R-HSA-372790,reactome:Complex9032
R-HSA-372790,reactome:Complex4264
R-HSA-372790,reactome:Complex9180
R-HSA-372790,reactome:Complex4268
R-HSA-372790,reactome:Protein20732
R-HSA-372790,reactome:SmallMolecule2123
R-HSA-372790,reactome:Protein20426
R-HSA-372790,reactome:Protein23344
R-HSA-372790,reactome:Protein11176
R-HSA-372790,reactome:Protein395
R-HSA-372790,reactome:Complex4321
R-HSA-372790,reactome:Protein1983
R-HSA-372790,reactome:Protein22244
R-HSA-372790,reactome:SmallMolecule247
R-HSA-372790,reactome:Protein11178
R-HSA-372790,reactome:Protein11181
R-HSA-372790,reactome:Complex4319
R-HSA-372790,reactome:Protein1905
R-HSA-372790,reactome:Protein22439
R-HSA-372790,reactome:Complex7687
R-HSA-372790,reactome:Protein20645
R-HSA-372790,reactome:Complex9218
R-HSA-372790,reactome:Complex9217
R-HSA-372790,reactome:Protein343
R-HSA-372790,reactome:Protein22432
R-HSA-372790,reactome:Complex9222
R-HSA-372790,reactome:Complex9223
R-HSA-372790,reactome:Protein23392
R-HSA-372790,reactome:Complex8992
R-HSA-372790,reactome:Protein22997
R-HSA-372790,reactome:Protein23251
R-HSA-372790,reactome:Protein3686
R-HSA-372790,reactome:Complex4218
R-HSA-372790,reactome:PhysicalEntity1259
R-HSA-372790,reactome:Complex4215
R-HSA-372790,reactome:Complex2586
R-HSA-372790,reactome:Complex7744
R-HSA-372790,reactome:SmallMolecule1040
R-HSA-372790,reactome:Protein8185
R-HSA-372790,reactome:Protein22751
R-HSA-372790,reactome:SmallMolecule2200
R-HSA-372790,reactome:Complex9120
R-HSA-372790,reactome:Complex3796
R-HSA-372790,reactome:Protein341
R-HSA-372790,reactome:Protein9998
R-HSA-372790,reactome:PhysicalEntity410
R-HSA-372790,reactome:Complex3799
R-HSA-372790,reactome:Protein23259
R-HSA-372790,reactome:Protein23250
R-HSA-372790,reactome:PhysicalEntity1265
R-HSA-372790,reactome:Protein3680
R-HSA-372790,reactome:Complex1602
R-HSA-372790,reactome:Protein23241
R-HSA-372790,reactome:PhysicalEntity1264
R-HSA-372790,reactome:Complex4290
R-HSA-372790,reactome:Complex4279
R-HSA-372790,reactome:Protein23368
R-HSA-372790,reactome:Complex4291
R-HSA-372790,reactome:Protein11139
R-HSA-372790,reactome:Protein23349
R-HSA-372790,reactome:Protein11126
R-HSA-372790,reactome:Complex4283
R-HSA-372790,reactome:Complex9200
R-HSA-372790,reactome:Complex4288
R-HSA-372790,reactome:Protein23350
R-HSA-372790,reactome:Protein23391
R-HSA-372790,reactome:Complex9208
R-HSA-372790,reactome:Complex9206
R-HSA-372790,reactome:Protein20470
R-HSA-372790,reactome:PhysicalEntity1111
R-HSA-372790,reactome:Complex4284
R-HSA-372790,reactome:Complex4273
R-HSA-372790,reactome:Complex4285
R-HSA-372790,reactome:Complex4274
R-HSA-372790,reactome:Protein12568
R-HSA-372790,reactome:Protein12567
R-HSA-372790,reactome:Complex4748
R-HSA-372790,reactome:SmallMolecule1332
R-HSA-372790,reactome:SmallMolecule15
R-HSA-372790,reactome:Protein23220
R-HSA-372790,reactome:Protein23222
R-HSA-372790,reactome:SmallMolecule2406
R-HSA-372790,reactome:PhysicalEntity1256
R-HSA-372790,reactome:SmallMolecule126
R-HSA-372790,reactome:PhysicalEntity1258
R-HSA-372790,reactome:Protein23221
R-HSA-372790,reactome:Protein12566
R-HSA-372790,reactome:Complex4738
R-HSA-372790,reactome:Protein2022
R-HSA-372790,reactome:Protein2021
R-HSA-372790,reactome:Complex880
R-HSA-372790,reactome:SmallMolecule142
R-HSA-372790,reactome:PhysicalEntity1257
R-HSA-372790,reactome:Protein23157
R-HSA-372790,reactome:Protein23160
R-HSA-372790,reactome:Protein23150
R-HSA-372790,reactome:Protein8091
R-HSA-372790,reactome:Protein23162
R-HSA-372790,reactome:Protein23161
R-HSA-372790,reactome:Protein23155
R-HSA-372790,reactome:Protein23156
R-HSA-372790,reactome:Protein23154
R-HSA-372790,reactome:Protein23153
R-HSA-372790,reactome:Protein23167
R-HSA-372790,reactome:Protein23166
R-HSA-372790,reactome:Protein23152
R-HSA-372790,reactome:Protein8021
R-HSA-372790,reactome:Complex2587
R-HSA-372790,reactome:Protein5168
R-HSA-372790,reactome:Protein5169
R-HSA-372790,reactome:Protein23151
R-HSA-372790,reactome:Complex9091
R-HSA-372790,reactome:Protein8071
R-HSA-372790,reactome:Protein23212
R-HSA-372790,reactome:Protein23209
R-HSA-372790,reactome:Protein2714
R-HSA-372790,reactome:Protein23175
R-HSA-372790,reactome:Protein23178
R-HSA-372790,reactome:Complex9083
R-HSA-372790,reactome:Complex2583
R-HSA-372790,reactome:Complex9082
R-HSA-372790,reactome:Protein23138
R-HSA-372790,reactome:Complex9077
R-HSA-372790,reactome:Complex9075
R-HSA-372790,reactome:Complex9076
R-HSA-372790,reactome:Complex9074
R-HSA-372790,reactome:Protein8257
R-HSA-372790,reactome:Protein23128
R-HSA-372790,reactome:PhysicalEntity1255
R-HSA-372790,reactome:Protein8256
R-HSA-372790,reactome:PhysicalEntity1254
R-HSA-372790,reactome:SmallMolecule2400
R-HSA-372790,reactome:Protein23132
R-HSA-372790,reactome:Protein23133
R-HSA-372790,reactome:Protein5163
R-HSA-372790,reactome:Complex9080
R-HSA-372790,reactome:Protein23135
R-HSA-372790,reactome:Protein23142
R-HSA-372790,reactome:Protein23145
R-HSA-372790,reactome:Protein23182
R-HSA-372790,reactome:Protein23201
R-HSA-372790,reactome:Protein23171
R-HSA-372790,reactome:Protein23168
R-HSA-372790,reactome:Protein23141
R-HSA-372790,reactome:Protein23140
R-HSA-372790,reactome:Protein23146
R-HSA-372790,reactome:Protein23149
R-HSA-372790,reactome:SmallMolecule456
R-HSA-372790,reactome:Protein23207
R-HSA-372790,reactome:Protein23087
R-HSA-372790,reactome:SmallMolecule2373
R-HSA-372790,reactome:Protein23121
R-HSA-372790,reactome:SmallMolecule2387
R-HSA-372790,reactome:Protein23122
R-HSA-372790,reactome:SmallMolecule605
R-HSA-372790,reactome:Protein23126
R-HSA-372790,reactome:SmallMolecule2391
R-HSA-372790,reactome:Protein23037
R-HSA-372790,reactome:Protein23040
R-HSA-372790,reactome:Protein23036
R-HSA-372790,reactome:PhysicalEntity1251
R-HSA-372790,reactome:Protein8095
R-HSA-372790,reactome:Protein8099
R-HSA-372790,reactome:Complex3344
R-HSA-372790,reactome:Protein23035
R-HSA-372790,reactome:Protein8097
R-HSA-372790,reactome:Protein23041
R-HSA-372790,reactome:Complex3342
R-HSA-372790,reactome:Complex9019
R-HSA-372790,reactome:Complex3343
R-HSA-372790,reactome:Protein23042
R-HSA-372790,reactome:Complex9018
R-HSA-372790,reactome:PhysicalEntity1249
R-HSA-372790,reactome:PhysicalEntity1250
R-HSA-372790,reactome:Protein23079
R-HSA-372790,reactome:SmallMolecule2362
R-HSA-372790,reactome:SmallMolecule2388
R-HSA-372790,reactome:Protein23123
R-HSA-372790,reactome:Protein22977
R-HSA-372790,reactome:Protein22978
R-HSA-372790,reactome:Protein8137
R-HSA-372790,reactome:Protein8136
R-HSA-372790,reactome:Protein22913
R-HSA-372790,reactome:Complex3359
R-HSA-372790,reactome:Protein22976
R-HSA-372790,reactome:Protein22974
R-HSA-372790,reactome:PhysicalEntity1228
R-HSA-372790,reactome:Protein22803
R-HSA-372790,reactome:Protein22817
R-HSA-372790,reactome:Protein22836
R-HSA-372790,reactome:Protein22789
R-HSA-372790,reactome:Protein22790
R-HSA-372790,reactome:Protein22819
R-HSA-372790,reactome:Protein22815
R-HSA-372790,reactome:Protein22791
R-HSA-372790,reactome:Protein20494
R-HSA-372790,reactome:Protein22824
R-HSA-372790,reactome:Protein22825
R-HSA-372790,reactome:Protein22813
R-HSA-372790,reactome:Protein22814
R-HSA-372790,reactome:Protein22804
R-HSA-372790,reactome:Protein22805
R-HSA-372790,reactome:Protein22785
R-HSA-372790,reactome:Protein22786
R-HSA-372790,reactome:Protein22833
R-HSA-372790,reactome:Protein22834
R-HSA-372790,reactome:Protein22809
R-HSA-372790,reactome:Protein22523
R-HSA-372790,reactome:Protein22835
R-HSA-372790,reactome:Protein22787
R-HSA-372790,reactome:Protein22838
