previousPathwayAncestorID,interaction,nextPathwayAncestorID,tag
R-HSA-9020558,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-451927,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-451927,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-449147,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-1280215,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-9703465,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-9682385,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-5663202,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-1266695,abstraction:NextStepPathway,R-HSA-9703465,inferred
R-HSA-1266695,abstraction:NextStepPathway,R-HSA-9682385,inferred
R-HSA-1266695,abstraction:NextStepPathway,R-HSA-5663202,inferred
R-HSA-1266695,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-1266695,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-1266695,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9703465,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9682385,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-5663202,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9702518,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-9703648,inferred
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-2586552,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-162582,abstraction:NextStepPathway,R-HSA-168256,inferred
R-HSA-9020558,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-451927,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-512988,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-1266695,inferred
R-HSA-982772,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-435368,abstraction:NextStepPathway,R-HSA-264876,inferred
R-HSA-435368,abstraction:NextStepPathway,R-HSA-2980736,inferred
R-HSA-435368,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-435354,abstraction:NextStepPathway,R-HSA-264876,inferred
R-HSA-435354,abstraction:NextStepPathway,R-HSA-2980736,inferred
R-HSA-435354,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-425410,abstraction:NextStepPathway,R-HSA-264876,inferred
R-HSA-425410,abstraction:NextStepPathway,R-HSA-2980736,inferred
R-HSA-425410,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-425407,abstraction:NextStepPathway,R-HSA-264876,inferred
R-HSA-425407,abstraction:NextStepPathway,R-HSA-2980736,inferred
R-HSA-425407,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-382551,abstraction:NextStepPathway,R-HSA-264876,inferred
R-HSA-382551,abstraction:NextStepPathway,R-HSA-2980736,inferred
R-HSA-382551,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-192905,abstraction:NextStepPathway,R-HSA-168325,inferred
R-HSA-2022870,abstraction:NextStepPathway,R-HSA-2024101,inferred
R-HSA-749476,abstraction:NextStepPathway,R-HSA-73780,inferred
R-HSA-8951664,abstraction:NextStepPathway,R-HSA-9755511,inferred
R-HSA-8951664,abstraction:NextStepPathway,R-HSA-9711123,inferred
R-HSA-8951664,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-8951664,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-9755511,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-9711123,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-597592,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9755511,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-9711123,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-392499,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-9755511,abstraction:NextStepPathway,R-HSA-8951664,inferred
R-HSA-9755511,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-9755511,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-8951664,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-8951664,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-8951664,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-597592,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-392499,inferred
R-HSA-201722,abstraction:NextStepPathway,R-HSA-3769402,inferred
R-HSA-167590,abstraction:NextStepPathway,R-HSA-182218,inferred
R-HSA-2408499,abstraction:NextStepPathway,R-HSA-5263617,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-933541,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-918233,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-168928,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9833109,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9833110,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9820952,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9824446,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-448706,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-446652,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-448706,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-446652,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-448706,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-446652,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-449147,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-1280215,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-5620971,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-5218859,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-5357801,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-9660826,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-9664424,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-9960525,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-9660826,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-9664424,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-5663205,inferred
R-HSA-9686114,abstraction:NextStepPathway,R-HSA-1643685,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9660826,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9664424,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-168249,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9660826,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9664424,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9658195,inferred
R-HSA-168256,abstraction:NextStepPathway,R-HSA-9824443,inferred
R-HSA-8852276,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-8852276,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-69275,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-69275,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-453274,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-453274,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-69278,abstraction:NextStepPathway,R-HSA-69481,inferred
R-HSA-69278,abstraction:NextStepPathway,R-HSA-69620,inferred
R-HSA-168138,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-168181,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-9707616,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-9707616,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-2262752,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-8953897,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-9707616,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-9707616,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-9707616,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-9931509,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-9909396,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1989781,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-400206,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1989781,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-400206,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1989781,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-400206,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1989781,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-400206,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-556833,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1430728,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-381340,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-9843745,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1266738,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-2426168,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-1655829,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-8957322,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-2426168,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1655829,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-8957322,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-2426168,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1655829,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-8957322,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-2426168,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1655829,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-8957322,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-2426168,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1655829,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-8957322,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-2032785,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-212436,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-73857,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-74160,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-8951671,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-8878159,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1368108,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-9933387,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-400206,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-556833,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-1430728,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-9707564,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-9711123,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-2262752,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-2151201,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1592230,inferred
R-HSA-8953897,abstraction:NextStepPathway,R-HSA-1852241,inferred
R-HSA-450294,abstraction:NextStepPathway,R-HSA-9020702,inferred
R-HSA-450294,abstraction:NextStepPathway,R-HSA-446652,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-975138,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-975155,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-168138,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-168181,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-975871,inferred
R-HSA-166058,abstraction:NextStepPathway,R-HSA-168142,inferred
